Week 7 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,0,350,2,1,4,3,1005,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,1,0,215,1,0,2,2,1005,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,1005,6,5,1,15,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,535,2,1,6,5,605,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,1,1,250,2,2,0,4,605,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,605,3,1,2,10,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,0,295,1,0,3,2,690,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,1,0,195,0,1,2,2,690,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,690,4,2,3,9,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,5,1,1790,7,2,19,15,3580,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,5,1,1090,5,5,7,11,3580,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,4,3580,19,13,10,49,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
