Opposition,5,5,4025,25,11,9,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,465,3,1,1,5,535,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,1,350,1,2,1,5,535,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,535,3,0,3,6,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,525,4,3,1,5,365,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,1,635,5,1,1,7,365,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,365,2,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,500,3,0,2,4,385,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,1,285,2,1,1,4,385,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,385,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,190,0,1,1,1,690,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,410,3,0,2,4,690,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,690,4,3,1,8,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,200,0,1,1,2,430,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,210,1,0,0,3,430,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,430,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,5,3,1880,10,6,6,17,2405,,,,,,,,,,,,,,,,,,,,,,
Lokman,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,5,3,1890,12,4,5,23,2405,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,2,2405,12,5,10,25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,1,295,2,0,3,2,505,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,1,380,1,2,3,1,505,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,505,2,0,1,8,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,180,1,0,0,3,655,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,235,1,0,1,2,655,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,655,3,0,1,6,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,240,2,0,1,3,570,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,210,0,1,2,1,570,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,570,3,1,0,7,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,205,0,1,1,1,975,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,220,2,0,0,4,975,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,975,6,3,2,9,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,240,1,1,0,5,730,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,215,1,0,2,2,730,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,730,4,2,3,6,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Lokman,5,1,1160,6,2,5,14,3435,,,,,,,,,,,,,,,,,,,,,,
El Fuego,5,1,1260,5,3,8,10,3435,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,4,3435,18,6,7,36,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,85,0,0,0,0,695,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,195,1,0,1,2,695,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,695,3,3,1,8,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,140,0,0,0,1,1235,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,145,0,0,0,3,1235,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,1235,9,4,4,11,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,225,0,0,3,1,835,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,215,1,0,1,2,835,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,835,5,2,1,10,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,160,1,0,0,1,1050,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,200,0,1,2,0,1050,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,1050,7,6,0,16,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,140,0,0,1,0,475,,,,,,,,,,,,,,,,,,,,,,
Lokman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,170,0,0,1,2,475,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,475,1,0,2,5,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,5,0,750,1,0,4,3,4290,,,,,,,,,,,,,,,,,,,,,,
Lokman,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
El Fuego,5,0,925,2,1,5,9,4290,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,4290,25,15,8,50,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,220,1,1,0,4,545,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,240,1,0,0,3,545,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,545,3,1,3,4,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,0,315,2,2,0,5,785,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,0,260,2,0,0,4,785,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,785,5,2,4,7,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,440,2,0,2,5,515,,,,,,,,,,,,,,,,,,,,,,
Lokman,1,1,240,1,1,1,2,515,,,,,,,,,,,,,,,,,,,,,,
