Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
1,3,7,Jets,Express,DareMe,656,3,1,1,5,
1,4,7,Express,Jets,Reek,512,0,6,0,0,
1,4,7,Express,Jets,Rushy,1172,7,0,1,10,
1,4,7,Jets,Express,Ricky,282,0,1,1,1,
1,4,7,Jets,Express,DareMe,360,1,0,2,2,
1,5,7,Express,Jets,Reek,573,3,0,1,5,
1,5,7,Express,Jets,Rushy,402,1,2,0,2,
1,5,7,Jets,Express,Ricky,394,0,0,3,1,
1,5,7,Jets,Express,DareMe,337,0,0,2,2,
1,1,8,Knights,Spartans,Lil Q,470,2,1,1,6,
1,1,8,Knights,Spartans,Primed,370,1,1,0,2,
1,1,8,Spartans,Knights,Gus,361,1,0,2,1,
1,1,8,Spartans,Knights,notmike,319,0,0,1,1,
1,2,8,Knights,Spartans,Lil Q,771,3,1,1,4,
1,2,8,Knights,Spartans,Primed,543,2,0,2,5,
1,2,8,Spartans,Knights,Gus,329,0,0,2,3,
1,2,8,Spartans,Knights,notmike,332,1,0,1,3,
1,3,8,Knights,Spartans,Lil Q,330,0,1,2,1,
1,3,8,Knights,Spartans,Primed,660,3,0,2,5,
1,3,8,Spartans,Knights,Gus,470,1,0,2,4,
1,3,8,Spartans,Knights,notmike,227,0,1,1,1,
1,4,8,Knights,Spartans,Lil Q,554,1,1,3,6,
1,4,8,Knights,Spartans,Primed,256,1,0,0,3,
1,4,8,Spartans,Knights,Gus,701,2,2,3,6,
1,4,8,Spartans,Knights,notmike,675,2,1,3,3,
1,5,8,Knights,Spartans,Lil Q,606,2,1,1,4,
1,5,8,Knights,Spartans,Primed,364,1,1,2,2,
1,5,8,Spartans,Knights,Gus,258,0,0,0,4,
1,5,8,Spartans,Knights,notmike,228,0,0,2,1,
1,1,9,Bears,Outlaws,Sci_Frye,316,0,0,1,3,
1,1,9,Bears,Outlaws,SSS,224,0,0,1,0,
1,1,9,Outlaws,Bears,Theevilisback,621,3,0,0,5,
1,1,9,Outlaws,Bears,Thunderballs,506,2,1,1,3,
1,2,9,Bears,Outlaws,Sci_Frye,433,1,0,3,3,
1,2,9,Bears,Outlaws,SSS,342,0,0,3,0,
1,2,9,Outlaws,Bears,Theevilisback,500,2,0,1,7,
1,2,9,Outlaws,Bears,Thunderballs,468,2,0,1,4,
1,3,9,Bears,Outlaws,Sci_Frye,243,0,0,2,0,
1,3,9,Bears,Outlaws,SSS,240,0,0,0,2,
1,3,9,Outlaws,Bears,Theevilisback,465,2,0,1,5,
1,3,9,Outlaws,Bears,Thunderballs,408,0,1,2,2,
1,4,9,Bears,Outlaws,Sci_Frye,210,0,0,2,3,
1,4,9,Bears,Outlaws,SSS,478,2,0,2,2,
1,4,9,Outlaws,Bears,Theevilisback,813,5,1,0,9,
1,4,9,Outlaws,Bears,Thunderballs,838,3,2,3,6,
1,5,9,Bears,Outlaws,Sci_Frye,452,1,1,0,4,
1,5,9,Bears,Outlaws,SSS,737,3,0,2,8,
1,5,9,Outlaws,Bears,Theevilisback,590,2,1,1,5,
1,5,9,Outlaws,Bears,Thunderballs,721,1,1,4,2,
1,1,10,Pirates,Rhinos,Kaeso Clarus,430,1,0,1,3,
1,1,10,Pirates,Rhinos,Fluffy_Eagle,212,0,0,1,2,
1,1,10,Rhinos,Pirates,Yeet,831,4,1,0,7,
1,1,10,Rhinos,Pirates,O.G.S.R.,667,2,3,1,5,
1,2,10,Pirates,Rhinos,Kaeso Clarus,174,0,0,1,4,
1,2,10,Pirates,Rhinos,Fluffy_Eagle,390,1,0,2,2,
1,2,10,Rhinos,Pirates,Yeet,1006,4,2,3,7,
1,2,10,Rhinos,Pirates,O.G.S.R.,607,3,2,0,7,
1,3,10,Pirates,Rhinos,Kaeso Clarus,610,3,0,3,3,
1,3,10,Pirates,Rhinos,Fluffy_Eagle,404,1,1,1,2,
1,3,10,Rhinos,Pirates,Yeet,536,2,1,0,4,
