1,4,11,Puffins,Wolves,GrayV,320,2,0,3,3
1,4,11,Wolves,Puffins,SenorSaltie,395,2,0,3,5
1,4,11,Wolves,Puffins,Mythonian,375,1,0,4,2
1,5,11,Puffins,Wolves,Jeremazing,210,1,0,1,2
1,5,11,Puffins,Wolves,GrayV,340,2,1,2,3
1,5,11,Wolves,Puffins,SenorSaltie,420,3,0,1,6
1,5,11,Wolves,Puffins,Mythonian,230,1,1,0,1
1,1,12,Rhinos,Warriors,DMRawlings,215,2,1,0,2
1,1,12,Rhinos,Warriors,kcscrag,455,2,2,2,5
1,1,12,Warriors,Rhinos,Pfcsipe,200,0,1,2,2
1,1,12,Warriors,Rhinos,Azorh,370,3,0,1,4
1,2,12,Rhinos,Warriors,DMRawlings,220,2,0,1,3
1,2,12,Rhinos,Warriors,kcscrag,295,1,1,1,5
1,2,12,Warriors,Rhinos,Pfcsipe,210,1,0,1,4
1,2,12,Warriors,Rhinos,Azorh,270,0,1,5,1
1,3,12,Rhinos,Warriors,DMRawlings,190,0,2,1,2
1,3,12,Rhinos,Warriors,kcscrag,485,3,0,0,6
1,3,12,Warriors,Rhinos,Pfcsipe,235,2,0,0,3
1,3,12,Warriors,Rhinos,Azorh,250,0,1,3,1
1,4,12,Rhinos,Warriors,DMRawlings,320,2,0,2,4
1,4,12,Rhinos,Warriors,kcscrag,460,3,2,0,4
1,4,12,Warriors,Rhinos,Pfcsipe,320,2,1,1,3
1,4,12,Warriors,Rhinos,Azorh,410,2,2,2,3
1,5,12,Rhinos,Warriors,DMRawlings,135,0,0,0,1
1,5,12,Rhinos,Warriors,kcscrag,180,1,0,0,4
1,5,12,Warriors,Rhinos,Pfcsipe,150,0,0,2,1
1,5,12,Warriors,Rhinos,Azorh,85,0,0,1,0
2,1,13,Aviators,Hawks,Capsfan,300,1,0,3,2
2,1,13,Aviators,Hawks,Ravensfan,110,0,0,1,0
2,1,13,Hawks,Aviators,Furphy,360,2,0,1,5
2,1,13,Hawks,Aviators,MrMacneil,155,0,1,1,1
