ClumsyTerm,1,0,245,1,0,2,3,610,,,,,,,,,,,,,,,,,,,,,,
Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,610,3,0,3,6,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
BadgerMilk,1,1,450,2,2,1,4,340,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,1,1,395,3,0,1,5,340,,,,,,,,,,,,,,,,,,,,,,
Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,340,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
BadgerMilk,5,4,2040,11,4,3,25,2200,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,5,4,1275,7,2,5,14,2200,,,,,,,,,,,,,,,,,,,,,,
Lodsain,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,1,2200,9,3,15,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
BadgerMilk,1,0,380,3,0,0,5,720,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lodsain,1,0,255,0,3,1,2,720,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,720,4,2,2,5,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
BadgerMilk,1,1,550,3,0,3,5,445,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Lodsain,1,1,260,2,0,1,2,445,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,445,2,2,1,6,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
BadgerMilk,1,0,310,1,1,1,4,805,,,,,,,,,,,,,,,,,,,,,,
