Game Information,,,,,,Player Statlines,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh
3,5,44,Demolition,Spectre,kccolts81,282,1,0,0,2
3,5,44,Demolition,Spectre,ImBad,672,2,1,3,2
3,5,44,Spectre,Demolition,We take Ls,801,4,0,1,6
3,5,44,Spectre,Demolition,C^2,274,0,2,0,2
3,1,45,Tyrants,Bulls,Saucy.,597,1,0,2,5
3,1,45,Tyrants,Bulls,Majik,573,1,0,3,3
3,1,45,Bulls,Tyrants,BraidedAxe,723,2,1,3,2
3,1,45,Bulls,Tyrants,RainbowNoms,617,1,1,2,6
3,2,45,Tyrants,Bulls,Saucy.,464,1,2,1,3
3,2,45,Tyrants,Bulls,Majik,534,2,1,1,4
3,2,45,Bulls,Tyrants,BraidedAxe,470,1,1,1,1
3,2,45,Bulls,Tyrants,RainbowNoms,508,1,1,2,3
3,3,45,Tyrants,Bulls,Saucy.,762,3,0,3,5
3,3,45,Tyrants,Bulls,Majik,908,3,1,5,4
3,3,45,Bulls,Tyrants,BraidedAxe,472,2,0,1,7
3,3,45,Bulls,Tyrants,RainbowNoms,364,1,1,0,5
3,4,45,Tyrants,Bulls,Saucy.,513,1,1,3,4
3,4,45,Tyrants,Bulls,Majik,396,2,0,1,4
3,4,45,Bulls,Tyrants,BraidedAxe,833,2,3,2,6
3,4,45,Bulls,Tyrants,RainbowNoms,788,4,0,3,5
3,5,45,Tyrants,Bulls,Saucy.,471,2,0,1,3
3,5,45,Tyrants,Bulls,Majik,491,1,0,3,3
3,5,45,Bulls,Tyrants,BraidedAxe,738,3,1,2,5
3,5,45,Bulls,Tyrants,RainbowNoms,501,1,3,1,3
3,1,46,Dodgers,Elite,InanimateJ,356,1,0,1,2
3,1,46,Dodgers,Elite,Whiffles,328,1,0,1,4
3,1,46,Elite,Dodgers,Cearu,623,3,1,2,6
3,1,46,Elite,Dodgers,El Diablo Rojo,859,4,1,2,5
3,2,46,Dodgers,Elite,InanimateJ,166,0,0,0,5
3,2,46,Dodgers,Elite,Whiffles,184,0,0,1,4
3,2,46,Elite,Dodgers,Cearu,896,5,1,3,6
3,2,46,Elite,Dodgers,El Diablo Rojo,1000,4,2,3,7
3,3,46,Dodgers,Elite,InanimateJ,467,1,0,3,4
3,3,46,Dodgers,Elite,Whiffles,445,1,0,2,4
3,3,46,Elite,Dodgers,Cearu,863,2,3,3,6
3,3,46,Elite,Dodgers,El Diablo Rojo,726,3,1,3,5
3,4,46,Dodgers,Elite,InanimateJ,565,2,1,2,4
3,4,46,Dodgers,Elite,Whiffles,530,2,0,2,6
3,4,46,Elite,Dodgers,Cearu,689,3,1,2,6
3,4,46,Elite,Dodgers,El Diablo Rojo,756,2,2,3,5
3,5,46,Dodgers,Elite,InanimateJ,311,0,1,1,2
3,5,46,Dodgers,Elite,Whiffles,452,1,0,2,3
3,5,46,Elite,Dodgers,Cearu,1140,4,1,4,10
3,5,46,Elite,Dodgers,El Diablo Rojo,565,2,3,0,4
3,1,47,Sharks,Flames,Luke_Rocks,20,0,0,0,1
3,1,47,Sharks,Flames,Twigler,20,0,0,0,1
3,1,47,Flames,Sharks,Keltini,220,1,1,1,1
3,1,47,Flames,Sharks,crossfire8255,220,1,1,1,1
3,2,47,Sharks,Flames,Luke_Rocks,20,0,0,0,1
3,2,47,Sharks,Flames,Twigler,20,0,0,0,1
3,2,47,Flames,Sharks,Keltini,220,1,1,1,1
3,2,47,Flames,Sharks,crossfire8255,220,1,1,1,1
3,3,47,Sharks,Flames,Luke_Rocks,20,0,0,0,1
3,3,47,Sharks,Flames,Twigler,20,0,0,0,1
3,3,47,Flames,Sharks,Keltini,220,1,1,1,1
3,3,47,Flames,Sharks,crossfire8255,220,1,1,1,1
3,4,47,Sharks,Flames,Luke_Rocks,20,0,0,0,1
3,4,47,Sharks,Flames,Twigler,20,0,0,0,1
3,4,47,Flames,Sharks,Keltini,220,1,1,1,1
3,4,47,Flames,Sharks,crossfire8255,220,1,1,1,1
3,5,47,Sharks,Flames,Luke_Rocks,20,0,0,0,1
3,5,47,Sharks,Flames,Twigler,20,0,0,0,1
3,5,47,Flames,Sharks,Keltini,220,1,1,1,1
3,5,47,Flames,Sharks,crossfire8255,220,1,1,1,1
3,1,48,Pandas,Shadow,dan720,614,1,2,3,4
3,1,48,Pandas,Shadow,Red Line,918,3,1,4,6
3,1,48,Shadow,Pandas,Oni,552,1,1,2,6
3,1,48,Shadow,Pandas,UnearthlyLegend,372,1,0,1,2
3,2,48,Pandas,Shadow,dan720,269,0,0,3,1
3,2,48,Pandas,Shadow,Red Line,379,0,0,2,1
3,2,48,Shadow,Pandas,Oni,278,1,0,0,4
3,2,48,Shadow,Pandas,UnearthlyLegend,363,0,1,2,3
3,3,48,Pandas,Shadow,dan720,650,0,2,6,3
3,3,48,Pandas,Shadow,Red Line,681,3,0,2,6
3,3,48,Shadow,Pandas,Oni,434,1,0,2,5
3,3,48,Shadow,Pandas,UnearthlyLegend,466,0,1,2,6
3,4,48,Pandas,Shadow,dan720,531,1,1,3,2
3,4,48,Pandas,Shadow,Red Line,592,2,1,1,6
3,4,48,Shadow,Pandas,Oni,286,0,0,2,2
3,4,48,Shadow,Pandas,UnearthlyLegend,238,0,0,2,3
3,5,48,Pandas,Shadow,dan720,467,0,1,3,1
3,5,48,Pandas,Shadow,Red Line,618,2,0,2,6
3,5,48,Shadow,Pandas,Oni,523,1,0,2,6
3,5,48,Shadow,Pandas,UnearthlyLegend,238,0,0,1,0
4,1,49,Foxes,Eclipse,henrY,1165,3,1,4,5
4,1,49,Foxes,Eclipse,ohmeon,587,1,0,5,2
4,1,49,Eclipse,Foxes,Krops,710,1,2,1,6
4,1,49,Eclipse,Foxes,Other Ninja,728,2,1,3,7
4,2,49,Foxes,Eclipse,henrY,411,0,0,3,3
4,2,49,Foxes,Eclipse,ohmeon,324,0,0,2,5
4,2,49,Eclipse,Foxes,Krops,540,1,1,2,3
4,2,49,Eclipse,Foxes,Other Ninja,447,1,0,2,7
4,3,49,Foxes,Eclipse,henrY,675,2,3,1,5
4,3,49,Foxes,Eclipse,ohmeon,673,3,1,2,5
4,3,49,Eclipse,Foxes,Krops,356,1,0,1,3
4,3,49,Eclipse,Foxes,Other Ninja,560,2,1,2,3
4,4,49,Foxes,Eclipse,henrY,770,3,1,2,6
4,4,49,Foxes,Eclipse,ohmeon,540,2,2,0,9
4,4,49,Eclipse,Foxes,Krops,534,0,0,5,2
4,4,49,Eclipse,Foxes,Other Ninja,345,0,0,3,1
4,5,49,Foxes,Eclipse,henrY,284,0,0,1,3
4,5,49,Foxes,Eclipse,ohmeon,116,0,0,0,3
4,5,49,Eclipse,Foxes,Krops,460,1,0,3,1
4,5,49,Eclipse,Foxes,Other Ninja,556,2,0,2,4
4,1,50,Sabres,Lightning,Grizz1y,739,3,1,2,6
4,1,50,Sabres,Lightning,SmilezRL,537,1,3,0,6
4,1,50,Lightning,Sabres,Dtr,673,2,0,3,6
4,1,50,Lightning,Sabres,Ajax,579,0,2,4,2
4,2,50,Sabres,Lightning,Grizz1y,544,1,1,3,3
4,2,50,Sabres,Lightning,SmilezRL,585,2,0,2,6
4,2,50,Lightning,Sabres,Dtr,551,0,0,4,4
4,2,50,Lightning,Sabres,Ajax,230,0,0,2,2
4,3,50,Sabres,Lightning,Grizz1y,614,3,0,1,5
4,3,50,Sabres,Lightning,SmilezRL,785,2,2,4,5
4,3,50,Lightning,Sabres,Dtr,515,2,0,1,7
4,3,50,Lightning,Sabres,Ajax,282,0,1,0,5
4,4,50,Sabres,Lightning,Grizz1y,412,2,0,1,7
4,4,50,Sabres,Lightning,SmilezRL,410,1,1,1,6
4,4,50,Lightning,Sabres,Dtr,423,0,0,4,2
4,4,50,Lightning,Sabres,Ajax,494,1,0,4,2
4,5,50,Sabres,Lightning,Grizz1y,623,3,0,2,5
4,5,50,Sabres,Lightning,SmilezRL,353,0,1,2,1
4,5,50,Lightning,Sabres,Dtr,264,0,0,2,2
4,5,50,Lightning,Sabres,Ajax,394,2,0,0,5
4,1,51,Blizzard,Puffins,Lad,549,3,0,1,4
4,1,51,Blizzard,Puffins,Barry Allen,491,0,3,1,5
4,1,51,Puffins,Blizzard,Y-Low,666,1,3,2,4
4,1,51,Puffins,Blizzard,KittenDuck,567,3,0,1,3
4,2,51,Blizzard,Puffins,Lad,415,1,1,0,4
4,2,51,Blizzard,Puffins,Barry Allen,416,1,1,1,4
4,2,51,Puffins,Blizzard,Y-Low,218,0,1,0,0
4,2,51,Puffins,Blizzard,KittenDuck,485,1,0,3,3
4,3,51,Blizzard,Puffins,Lad,421,1,0,2,5
4,3,51,Blizzard,Puffins,Barry Allen,264,0,0,0,7
4,3,51,Puffins,Blizzard,Y-Low,904,3,1,4,4
4,3,51,Puffins,Blizzard,KittenDuck,586,1,2,2,3
4,4,51,Blizzard,Puffins,Lad,426,2,0,0,4
4,4,51,Blizzard,Puffins,Barry Allen,531,1,1,2,4
4,4,51,Puffins,Blizzard,Y-Low,264,0,1,1,0
4,4,51,Puffins,Blizzard,KittenDuck,555,1,0,3,3
4,5,51,Blizzard,Puffins,Lad,649,2,2,1,3
4,5,51,Blizzard,Puffins,Barry Allen,820,2,1,5,9
4,5,51,Puffins,Blizzard,Y-Low,579,1,2,3,3
4,5,51,Puffins,Blizzard,KittenDuck,687,2,1,3,6
4,1,52,Hurricanes,Wolves,Jab,346,1,0,1,2
4,1,52,Hurricanes,Wolves,Jimmer,324,1,0,1,5
4,1,52,Wolves,Hurricanes,Haimgame,240,0,1,0,1
4,1,52,Wolves,Hurricanes,Kou,792,4,0,2,6
4,2,52,Hurricanes,Wolves,Jab,474,2,0,2,3
4,2,52,Hurricanes,Wolves,Jimmer,384,0,2,2,2
4,2,52,Wolves,Hurricanes,Haimgame,489,2,0,2,5
4,2,52,Wolves,Hurricanes,Kou,447,1,1,1,4
4,3,52,Hurricanes,Wolves,Jab,1006,4,1,3,9
4,3,52,Hurricanes,Wolves,Jimmer,489,1,2,2,1
4,3,52,Wolves,Hurricanes,Haimgame,533,2,0,1,6
4,3,52,Wolves,Hurricanes,Kou,403,0,2,2,2
4,4,52,Hurricanes,Wolves,Jab,477,2,0,2,5
4,4,52,Hurricanes,Wolves,Jimmer,591,1,1,4,4
4,4,52,Wolves,Hurricanes,Haimgame,1052,3,3,5,5
4,4,52,Wolves,Hurricanes,Kou,655,3,2,0,6
4,5,52,Hurricanes,Wolves,Jab,306,0,1,1,5
4,5,52,Hurricanes,Wolves,Jimmer,665,2,0,6,3
4,5,52,Wolves,Hurricanes,Haimgame,765,2,2,4,5
4,5,52,Wolves,Hurricanes,Kou,661,4,0,0,7
4,1,53,Express,Ducks,Gumbachi,795,4,1,1,6
4,1,53,Express,Ducks,Pops,579,1,3,1,6
4,1,53,Ducks,Express,Jack Colt,649,3,1,2,4
4,1,53,Ducks,Express,JKmadness,622,1,2,2,1
4,2,53,Express,Ducks,Gumbachi,534,2,0,1,7
4,2,53,Express,Ducks,Pops,498,1,1,2,3
4,2,53,Ducks,Express,Jack Colt,394,1,1,1,3
4,2,53,Ducks,Express,JKmadness,450,1,1,2,3
4,3,53,Express,Ducks,Gumbachi,801,4,1,1,8
4,3,53,Express,Ducks,Pops,502,1,2,1,3
4,3,53,Ducks,Express,Jack Colt,595,1,0,5,1
4,3,53,Ducks,Express,JKmadness,481,1,0,2,4
4,4,53,Express,Ducks,Gumbachi,150,1,1,1,1
4,4,53,Express,Ducks,Pops,150,1,1,1,1
4,4,53,Ducks,Express,Jack Colt,50,0,0,0,1
4,4,53,Ducks,Express,JKmadness,50,0,0,0,1
4,5,53,Express,Ducks,Gumbachi,150,1,1,1,1
4,5,53,Express,Ducks,Pops,150,1,1,1,1
4,5,53,Ducks,Express,Jack Colt,50,0,0,0,1
4,5,53,Ducks,Express,JKmadness,50,0,0,0,1
4,1,54,Knights,Hive,oogga,755,3,0,2,4
4,1,54,Knights,Hive,Achieves,384,0,2,2,2
4,1,54,Hive,Knights,Anömäly,586,0,2,3,3
4,1,54,Hive,Knights,Zuberite,376,2,0,0,4
4,2,54,Knights,Hive,oogga,934,4,1,3,9
4,2,54,Knights,Hive,Achieves,426,2,1,1,6
4,2,54,Hive,Knights,Anömäly,632,1,1,4,5
4,2,54,Hive,Knights,Zuberite,375,1,0,2,4
4,3,54,Knights,Hive,oogga,418,2,0,1,2
4,3,54,Knights,Hive,Achieves,500,1,1,2,2
4,3,54,Hive,Knights,Anömäly,266,0,0,0,5
4,3,54,Hive,Knights,Zuberite,266,0,0,1,1
4,4,54,Knights,Hive,oogga,292,1,2,0,3
4,4,54,Knights,Hive,Achieves,547,3,0,1,5
4,4,54,Hive,Knights,Anömäly,200,2,0,0,0
4,4,54,Hive,Knights,Zuberite,173,0,0,1,1
4,5,54,Knights,Hive,oogga,150,1,1,1,1
4,5,54,Knights,Hive,Achieves,150,1,1,1,1
4,5,54,Hive,Knights,Anömäly,50,0,0,0,1
4,5,54,Hive,Knights,Zuberite,50,0,0,0,1
4,1,55,Aviators,Jets,Vitali,576,2,0,1,3
4,1,55,Aviators,Jets,Jdubbz,394,0,1,3,2
4,1,55,Jets,Aviators,Unborn,472,2,0,1,4
4,1,55,Jets,Aviators,Plumato,372,1,0,1,4
4,2,55,Aviators,Jets,Vitali,1148,6,1,2,11
4,2,55,Aviators,Jets,Jdubbz,679,2,5,0,4
4,2,55,Jets,Aviators,Unborn,544,1,1,3,3
4,2,55,Jets,Aviators,Plumato,733,2,1,3,3
4,3,55,Aviators,Jets,Vitali,515,2,0,2,4
4,3,55,Aviators,Jets,Jdubbz,536,1,2,2,3
4,3,55,Jets,Aviators,Unborn,228,0,0,1,4
4,3,55,Jets,Aviators,Plumato,275,0,0,1,1
4,4,55,Aviators,Jets,Vitali,368,0,1,2,1
4,4,55,Aviators,Jets,Jdubbz,665,2,0,2,7
4,4,55,Jets,Aviators,Unborn,623,3,1,1,6
4,4,55,Jets,Aviators,Plumato,652,2,0,3,6
4,5,55,Aviators,Jets,Vitali,806,3,2,2,9
4,5,55,Aviators,Jets,Jdubbz,856,4,0,3,6
4,5,55,Jets,Aviators,Unborn,341,1,0,1,2
4,5,55,Jets,Aviators,Plumato,669,0,1,5,5
4,1,56,Hawks,Spartans,Zayo,678,3,1,1,8
4,1,56,Hawks,Spartans,uh steve,591,2,2,1,5
4,1,56,Spartans,Hawks,Sinnicole,838,2,2,3,5
4,1,56,Spartans,Hawks,Saucey,601,2,1,3,2
4,2,56,Hawks,Spartans,Zayo,403,1,0,2,3
4,2,56,Hawks,Spartans,uh steve,280,0,0,1,1
4,2,56,Spartans,Hawks,Sinnicole,1015,5,0,3,7
4,2,56,Spartans,Hawks,Saucey,424,1,2,0,4
4,3,56,Hawks,Spartans,Zayo,465,0,1,3,4
4,3,56,Hawks,Spartans,uh steve,549,1,0,4,3
4,3,56,Spartans,Hawks,Sinnicole,613,1,3,1,5
4,3,56,Spartans,Hawks,Saucey,918,4,1,3,7
4,4,56,Hawks,Spartans,Zayo,668,2,1,3,5
4,4,56,Hawks,Spartans,uh steve,577,3,0,1,4
4,4,56,Spartans,Hawks,Sinnicole,584,2,1,2,4
4,4,56,Spartans,Hawks,Saucey,655,1,1,3,4
4,5,56,Hawks,Spartans,Zayo,595,1,1,3,4
4,5,56,Hawks,Spartans,uh steve,441,2,0,2,4
4,5,56,Spartans,Hawks,Sinnicole,310,0,1,1,5
4,5,56,Spartans,Hawks,Saucey,451,1,0,3,2
4,1,57,Comets,Outlaws,Tunloink,425,1,0,1,4
4,1,57,Comets,Outlaws,Apple,256,0,0,1,1
4,1,57,Outlaws,Comets,Lotty Lettuce,439,0,0,4,4
4,1,57,Outlaws,Comets,Will,138,0,0,0,0
4,2,57,Comets,Outlaws,Tunloink,477,0,1,2,5
4,2,57,Comets,Outlaws,Apple,440,2,0,1,5
4,2,57,Outlaws,Comets,Lotty Lettuce,386,0,0,3,1
4,2,57,Outlaws,Comets,Will,504,0,0,4,2
4,3,57,Comets,Outlaws,Tunloink,373,0,0,1,6
4,3,57,Comets,Outlaws,Apple,425,1,0,1,3
4,3,57,Outlaws,Comets,Lotty Lettuce,865,2,0,4,4
4,3,57,Outlaws,Comets,Will,453,0,2,1,2
4,4,57,Comets,Outlaws,Tunloink,442,1,1,0,7
4,4,57,Comets,Outlaws,Apple,601,2,0,2,5
4,4,57,Outlaws,Comets,Lotty Lettuce,597,2,0,3,2
4,4,57,Outlaws,Comets,Will,755,2,1,4,4
4,5,57,Comets,Outlaws,Tunloink,372,1,0,1,4
4,5,57,Comets,Outlaws,Apple,271,0,0,2,2
4,5,57,Outlaws,Comets,Lotty Lettuce,733,1,1,5,3
4,5,57,Outlaws,Comets,Will,388,1,1,1,1
4,1,58,Spectre,Rhinos,snip,851,5,0,2,5
4,1,58,Spectre,Rhinos,We take Ls,556,2,2,1,2
4,1,58,Rhinos,Spectre,hiroH,208,0,0,0,1
4,1,58,Rhinos,Spectre,Giraffegirl,116,0,0,0,4
4,2,58,Spectre,Rhinos,snip,817,3,3,1,8
4,2,58,Spectre,Rhinos,We take Ls,786,3,3,0,4
4,2,58,Rhinos,Spectre,hiroH,490,1,0,3,1
4,2,58,Rhinos,Spectre,Giraffegirl,433,1,1,2,1
4,3,58,Spectre,Rhinos,snip,395,0,3,0,4
4,3,58,Spectre,Rhinos,We take Ls,617,4,0,0,4
4,3,58,Rhinos,Spectre,hiroH,378,1,1,0,2
4,3,58,Rhinos,Spectre,Giraffegirl,497,1,1,3,1
4,4,58,Spectre,Rhinos,snip,393,1,1,2,1
4,4,58,Spectre,Rhinos,We take Ls,628,2,0,4,1
4,4,58,Rhinos,Spectre,hiroH,200,0,0,0,6
4,4,58,Rhinos,Spectre,Giraffegirl,206,0,0,0,2
4,5,58,Spectre,Rhinos,snip,1440,6,8,0,10
4,5,58,Spectre,Rhinos,We take Ls,1388,8,3,1,9
4,5,58,Rhinos,Spectre,hiroH,379,1,0,2,2
4,5,58,Rhinos,Spectre,Giraffegirl,244,0,0,2,0
4,1,59,Bears,Demolition,Mage,622,2,0,3,3
4,1,59,Bears,Demolition,KILT,495,0,2,3,4
4,1,59,Demolition,Bears,kccolts81,723,3,0,2,4
4,1,59,Demolition,Bears,Seven,498,0,3,2,6
4,2,59,Bears,Demolition,Mage,318,0,1,1,3
4,2,59,Bears,Demolition,KILT,368,1,0,1,2
4,2,59,Demolition,Bears,kccolts81,580,2,1,1,3
4,2,59,Demolition,Bears,Seven,586,2,1,2,4
4,3,59,Bears,Demolition,Mage,394,1,2,0,2
4,3,59,Bears,Demolition,KILT,797,3,0,3,5
4,3,59,Demolition,Bears,kccolts81,331,0,1,1,2
4,3,59,Demolition,Bears,Seven,486,1,0,2,3
4,4,59,Bears,Demolition,Mage,392,1,0,2,1
4,4,59,Bears,Demolition,KILT,544,1,0,3,4
4,4,59,Demolition,Bears,kccolts81,754,3,1,2,5
4,4,59,Demolition,Bears,Seven,484,1,1,1,5
4,5,59,Bears,Demolition,Mage,439,1,0,2,3
4,5,59,Bears,Demolition,KILT,206,0,0,0,1
4,5,59,Demolition,Bears,kccolts81,366,1,1,1,2
4,5,59,Demolition,Bears,Seven,485,1,0,2,2
4,1,60,Pirates,Wizards,Taki,486,2,0,1,4
4,1,60,Pirates,Wizards,Cali,363,1,0,1,3
4,1,60,Wizards,Pirates,Smurf,452,1,0,2,3
4,1,60,Wizards,Pirates,JustTuck,362,1,0,1,2
4,2,60,Pirates,Wizards,Taki,354,1,0,1,5
4,2,60,Pirates,Wizards,Cali,402,1,0,1,4
4,2,60,Wizards,Pirates,Smurf,774,2,2,3,3
4,2,60,Wizards,Pirates,JustTuck,630,2,2,2,5
4,3,60,Pirates,Wizards,Taki,570,0,1,3,4
4,3,60,Pirates,Wizards,Cali,723,3,0,1,9
4,3,60,Wizards,Pirates,Smurf,662,1,0,4,3
4,3,60,Wizards,Pirates,JustTuck,728,1,1,4,5
4,4,60,Pirates,Wizards,Taki,800,2,4,2,6
4,4,60,Pirates,Wizards,Cali,745,4,1,1,5
4,4,60,Wizards,Pirates,Smurf,688,2,2,2,8
4,4,60,Wizards,Pirates,JustTuck,637,2,2,3,0
4,5,60,Pirates,Wizards,Taki,375,0,0,2,5
4,5,60,Pirates,Wizards,Cali,311,0,0,1,2
4,5,60,Wizards,Pirates,Smurf,425,0,0,3,3
4,5,60,Wizards,Pirates,JustTuck,592,2,0,1,3
4,1,61,Flames,Dodgers,Keltini,905,4,0,1,6
4,1,61,Flames,Dodgers,Reverse Fridge,555,0,3,2,3
4,1,61,Dodgers,Flames,bits,1059,4,1,4,7
4,1,61,Dodgers,Flames,Whiffles,552,1,2,2,2
4,2,61,Flames,Dodgers,Keltini,653,1,2,2,9
4,2,61,Flames,Dodgers,Reverse Fridge,444,2,0,1,4
4,2,61,Dodgers,Flames,bits,529,1,0,3,4
4,2,61,Dodgers,Flames,Whiffles,300,0,0,2,3
4,3,61,Flames,Dodgers,Keltini,623,1,1,3,6
4,3,61,Flames,Dodgers,Reverse Fridge,379,2,0,0,3
4,3,61,Dodgers,Flames,bits,398,1,0,1,4
4,3,61,Dodgers,Flames,Whiffles,417,1,0,3,3
4,4,61,Flames,Dodgers,Keltini,787,1,2,4,1
4,4,61,Flames,Dodgers,Reverse Fridge,564,2,0,3,4
4,4,61,Dodgers,Flames,bits,372,0,1,1,4
4,4,61,Dodgers,Flames,Whiffles,210,1,0,1,5
4,5,61,Flames,Dodgers,Keltini,416,2,0,0,4
4,5,61,Flames,Dodgers,Reverse Fridge,198,0,1,1,2
4,5,61,Dodgers,Flames,bits,419,1,1,1,2
4,5,61,Dodgers,Flames,Whiffles,571,2,1,2,3
4,1,62,Shadow,Tyrants,SillyBunny,513,2,0,2,5
4,1,62,Shadow,Tyrants,UnearthlyLegend,429,0,2,2,1
4,1,62,Tyrants,Shadow,Jakester,676,3,0,1,5
4,1,62,Tyrants,Shadow,Majik,549,1,2,2,2
4,2,62,Shadow,Tyrants,SillyBunny,406,2,0,0,8
4,2,62,Shadow,Tyrants,UnearthlyLegend,248,1,1,0,3
4,2,62,Tyrants,Shadow,Jakester,725,2,2,3,4
4,2,62,Tyrants,Shadow,Majik,672,2,1,4,2
4,3,62,Shadow,Tyrants,SillyBunny,481,1,1,2,3
4,3,62,Shadow,Tyrants,UnearthlyLegend,452,2,1,1,6
4,3,62,Tyrants,Shadow,Jakester,519,1,3,1,6
4,3,62,Tyrants,Shadow,Majik,727,3,1,3,4
4,4,62,Shadow,Tyrants,SillyBunny,252,0,1,0,7
4,4,62,Shadow,Tyrants,UnearthlyLegend,254,1,0,0,3
4,4,62,Tyrants,Shadow,Jakester,579,2,1,2,3
4,4,62,Tyrants,Shadow,Majik,861,3,2,4,3
4,5,62,Shadow,Tyrants,SillyBunny,530,2,0,1,6
4,5,62,Shadow,Tyrants,UnearthlyLegend,501,0,2,3,6
4,5,62,Tyrants,Shadow,Jakester,1005,4,0,5,5
4,5,62,Tyrants,Shadow,Majik,1042,3,3,4,8
4,1,63,Bulls,Pandas,Mike MMI,613,2,0,3,2
4,1,63,Bulls,Pandas,RainbowNoms,485,1,0,2,3
4,1,63,Pandas,Bulls,dan720,681,2,1,2,6
4,1,63,Pandas,Bulls,Not Juice,535,3,1,0,3
4,2,63,Bulls,Pandas,Mike MMI,182,0,1,0,0
4,2,63,Bulls,Pandas,RainbowNoms,774,2,0,5,3
4,2,63,Pandas,Bulls,dan720,792,3,2,1,8
4,2,63,Pandas,Bulls,Not Juice,625,3,1,0,5
4,3,63,Bulls,Pandas,Mike MMI,418,1,0,2,2
4,3,63,Bulls,Pandas,RainbowNoms,698,1,1,5,5
4,3,63,Pandas,Bulls,dan720,441,1,0,1,5
4,3,63,Pandas,Bulls,Not Juice,462,0,0,4,4
4,4,63,Bulls,Pandas,Mike MMI,663,3,2,1,6
4,4,63,Bulls,Pandas,RainbowNoms,511,2,1,1,6
4,4,63,Pandas,Bulls,dan720,567,2,2,1,4
4,4,63,Pandas,Bulls,Not Juice,610,2,0,3,2
4,5,63,Bulls,Pandas,Mike MMI,507,1,1,2,4
4,5,63,Bulls,Pandas,RainbowNoms,675,2,1,2,7
4,5,63,Pandas,Bulls,dan720,662,2,1,3,4
4,5,63,Pandas,Bulls,Not Juice,727,2,2,2,4
4,1,64,Elite,Sharks,Lex,1023,5,1,2,4
4,1,64,Elite,Sharks,TyTy,586,2,2,1,6
4,1,64,Sharks,Elite,W/\\/E,1002,5,1,3,7
4,1,64,Sharks,Elite,Luke_Rocks,465,1,1,1,4
4,2,64,Elite,Sharks,Lex,598,1,1,4,3
4,2,64,Elite,Sharks,TyTy,813,3,1,4,5
4,2,64,Sharks,Elite,W/\\/E,464,2,1,0,8
4,2,64,Sharks,Elite,Luke_Rocks,691,1,1,4,5
4,3,64,Elite,Sharks,Lex,836,3,0,3,5
4,3,64,Elite,Sharks,TyTy,360,1,0,0,2
4,3,64,Sharks,Elite,W/\\/E,689,3,0,3,4
4,3,64,Sharks,Elite,Luke_Rocks,433,0,3,0,4
4,4,64,Elite,Sharks,Lex,666,2,0,3,5
4,4,64,Elite,Sharks,TyTy,290,1,0,1,4
4,4,64,Sharks,Elite,W/\\/E,577,1,2,2,4
4,4,64,Sharks,Elite,Luke_Rocks,944,4,1,3,7
4,5,64,Elite,Sharks,Lex,534,2,1,1,3
4,5,64,Elite,Sharks,TyTy,486,2,1,1,4
4,5,64,Sharks,Elite,W/\\/E,458,1,1,2,2
4,5,64,Sharks,Elite,Luke_Rocks,501,2,0,1,4
5,1,65,Puffins,Eclipse,Uorodin,626,2,1,2,2
5,1,65,Puffins,Eclipse,KittenDuck,617,2,0,3,4
5,1,65,Eclipse,Puffins,dog,311,0,0,2,3
5,1,65,Eclipse,Puffins,Other Ninja,234,0,0,0,6
5,2,65,Puffins,Eclipse,Uorodin,605,0,1,6,4
5,2,65,Puffins,Eclipse,KittenDuck,551,2,0,2,4
5,2,65,Eclipse,Puffins,dog,384,1,2,0,5
5,2,65,Eclipse,Puffins,Other Ninja,617,2,0,3,7
5,3,65,Puffins,Eclipse,Uorodin,659,3,0,1,6
5,3,65,Puffins,Eclipse,KittenDuck,378,1,1,1,2
5,3,65,Eclipse,Puffins,dog,412,1,0,2,2
5,3,65,Eclipse,Puffins,Other Ninja,379,0,0,3,1
5,4,65,Puffins,Eclipse,Uorodin,259,0,0,1,1
5,4,65,Puffins,Eclipse,KittenDuck,450,1,0,2,4
5,4,65,Eclipse,Puffins,dog,394,1,0,0,4
5,4,65,Eclipse,Puffins,Other Ninja,486,1,0,2,2
5,5,65,Puffins,Eclipse,Uorodin,496,2,1,0,6
5,5,65,Puffins,Eclipse,KittenDuck,392,1,1,1,4
5,5,65,Eclipse,Puffins,dog,691,3,1,2,5
5,5,65,Eclipse,Puffins,Other Ninja,813,3,2,3,4
5,1,66,Wolves,Lightning,MattRochie,1160,5,0,3,9
5,1,66,Wolves,Lightning,Haimgame,322,0,2,2,1
5,1,66,Lightning,Wolves,RED,320,0,2,1,1
5,1,66,Lightning,Wolves,Ajax,655,2,0,4,6
5,2,66,Wolves,Lightning,MattRochie,592,2,2,1,5
5,2,66,Wolves,Lightning,Haimgame,585,2,1,2,5
5,2,66,Lightning,Wolves,RED,733,2,1,3,6
5,2,66,Lightning,Wolves,Ajax,479,1,1,3,2
5,3,66,Wolves,Lightning,MattRochie,889,3,4,3,4
5,3,66,Wolves,Lightning,Haimgame,1133,6,2,2,9
5,3,66,Lightning,Wolves,RED,595,3,0,0,5
5,3,66,Lightning,Wolves,Ajax,198,0,1,0,5
5,4,66,Wolves,Lightning,MattRochie,792,3,3,1,8
5,4,66,Wolves,Lightning,Haimgame,690,3,2,1,5
