Doshkin,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
TheGitarLegend,1,0,190,1,0,2,1,710,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,710,4,2,0,11,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Texas_21_Ace,5,0,1100,4,3,10,10,4390,,,,,,,,,,,,,,,,,,,,,,
Doshkin,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
TheGitarLegend,5,0,1045,3,3,9,10,4390,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,4390,27,15,5,57,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Texas_21_Ace,1,1,150,0,0,2,2,305,,,,,,,,,,,,,,,,,,,,,,
brainiak005,1,1,360,2,0,0,3,305,,,,,,,,,,,,,,,,,,,,,,
TheGitarLegend,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,305,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Texas_21_Ace,1,0,175,0,0,1,1,520,,,,,,,,,,,,,,,,,,,,,,
brainiak005,1,0,180,0,0,1,3,520,,,,,,,,,,,,,,,,,,,,,,
TheGitarLegend,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,520,2,0,3,5,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
